"","SA2_2016","Risky alcohol consumption","Current smoking","Inadequate physical activity","Inadequate diet","Overweight/obese","Risky alcohol consumption SD","Current smoking SD","Inadequate physical activity SD","Inadequate diet SD","Overweight/obese SD"
"11","111011213",0.863516467725029,-1.27489808268398,0.0560875520926576,-0.652186084209423,-0.451625823566471,0.290579977671732,0.46098552430421,0.421326165453426,0.524023475602419,0.49117370015293
"12","116031319",-1.73048073525428,-0.153475144880159,0.792674847747226,-0.00394057144283808,-0.100886775098583,0.333216937837767,0.343391567389579,0.454079632460564,0.492491599829837,0.441418374792671
"13","111031233",0.356382155191793,0.374000612985738,-0.475170495110632,0.808631686652702,0.72827494649747,0.28508669462476,0.338127256301683,0.426429753962616,0.493614738118925,0.459075297534578
"14","203031052",1.59412036551565,-0.748356532441544,-0.905642959538481,-1.66995050286606,0.982978550761836,0.502273113688484,0.726845910533684,0.853973200771219,0.956495257085695,0.867291047783378
"15","313021367",0.245724722637171,0.0696801594569128,0.668390167559778,-0.0409280512959857,-0.0180014447517182,0.372432527865834,0.45042911529209,0.52928480675479,0.611819887369501,0.595717972727859
"16","506061142",-0.541734617658769,-0.179354224445059,0.770801975778473,1.2298751018073,-0.0482791598033504,0.312752738612769,0.389061519213626,0.448626221269267,0.507730271388507,0.47171469133769
"17","316011414",0.458044586683605,-0.6311859947883,0.075982249655505,-0.155846170136414,-0.905901695742821,0.265492003379796,0.378224096716049,0.373524841855662,0.456816288442908,0.407981832412588
"18","313051378",0.301677933679839,0.375069760660282,0.615544728457233,0.454533115355783,0.581834279937091,0.326275540563392,0.406858493301927,0.533098099356557,0.560836212058682,0.549488971945069
"19","213051365",-2.60140643345021,-0.129670195219485,0.902499540151738,0.280653745529591,-0.56399513753063,0.352305560787614,0.398020285989753,0.491870998098762,0.587583425874812,0.485466836404064
"20","105031100",-0.143023181696679,1.19951033918904,-0.416018293390328,0.904615163663873,1.41538784805217,0.445143468612001,0.493284173227038,0.741367032662464,0.7955888596729,0.722133791489708
"21","506031129",-0.308595730480507,-1.07666510060413,-0.593560043199051,-0.885467295150461,-1.75571010733053,0.293367680819745,0.414328835300722,0.421199941439733,0.53064391080907,0.454129561988703
"22","401071024",0.323811383786715,-0.983995552006044,-1.03926087543791,-0.33640909468042,-1.2540589007054,0.274658517024601,0.398738847778487,0.410949787433667,0.484160780123012,0.426040330570436
"23","401071023",0.15039344448343,-1.43604409962736,-0.555591223336569,-0.0960801332838341,-1.04174863365657,0.241539441656028,0.374860954933575,0.358690950367799,0.430699342478789,0.376500088304285
"24","507021166",0.819717559342024,-0.382450969726323,-1.12604702934331,-0.144196509559414,-0.76842906851292,0.273020194817176,0.353405681113717,0.388707286973077,0.482607189976815,0.427156592561151
"25","402051053",-0.303019335603929,-0.699342350472715,0.421334579761305,0.323266973667233,-0.0512074109326461,0.260784663036026,0.331901567244683,0.378828682582194,0.459822841402342,0.394526228777724
"26","305031122",0.262354891388302,-1.06600336414703,-0.469614973370834,-0.112842239388585,-1.41017371201676,0.269720915681741,0.401396940035496,0.35558574039207,0.459446679969278,0.436096211636445
"27","107031139",0.21243273401824,-1.13581797400624,-0.213110033792307,-0.820916637510747,0.589114794620499,0.412528026368585,0.62889247136822,0.683122523872775,0.762301689092726,0.683467896405186
"28","108021160",0.881594227126805,0.748428392420364,-0.602868421113822,0.292595024754294,1.15703351991953,0.390298535169498,0.450083523075039,0.694023076482259,0.741189888279302,0.667506161091018
"29","504011048",-0.087006069183935,-0.868181523549871,-0.297731977347392,-1.10106438444983,-1.04848354732216,0.276182003697699,0.370794691878881,0.403592960338403,0.475532011296076,0.42944684369834
"30","315021405",0.612299283430534,0.962240692670817,0.188482652927649,0.75749595465332,0.471361146903369,0.346664167630214,0.374920957224978,0.601555119977258,0.669363994194442,0.579639725816379
"31","319031513",-0.129301073335053,0.551630231496136,1.20517522492525,0.638959826376708,0.965388667617238,0.317515445099906,0.383216658210547,0.527645514244251,0.557929166711401,0.552334423725043
"32","407031165",-0.421958362854113,0.714202174332491,1.64998416913508,1.33331084164032,0.770879481575657,0.356191850410631,0.372836371979422,0.655643826813102,0.646353203983497,0.556010123308967
"33","309051244",0.212164172110748,-0.339136581352576,0.251948683730972,-0.0354749632812484,-0.151805553145633,0.253870163535155,0.351251873527064,0.38210503117133,0.450723280617128,0.414232132452401
"34","127031600",-2.58546889084247,-0.586091908939831,1.22912098126042,-0.641993988758606,-1.41891246556269,0.359552903744844,0.401257338786524,0.521923256763561,0.564489468809786,0.473126019313603
"35","510031272",0.576890171156905,0.289386854519121,0.403195817354464,-0.237413427626048,0.0754557541253575,0.447804985270909,0.541172884706751,0.766436030860197,0.816893752582354,0.73741547381464
"36","106011108",-0.268674774955518,1.3753538673149,1.6102846536069,0.852229677060016,0.885715539114671,0.352194670442926,0.374721163138073,0.640395337836369,0.626355780983208,0.574149997237677
"37","801091103",0.968047704874896,-1.08324083308232,-1.46004308988664,-0.727861568203354,-1.08124493591157,0.309989664586995,0.492276614408603,0.483060091703827,0.582700540861593,0.503380722872468
"38","801041040",-1.10535465386007,-1.05920555327021,0.00386316788587177,0.748446088448138,-1.03077118381625,0.297291902746833,0.423957500995644,0.377288218975865,0.469636734543348,0.447367750139308
"39","207011147",-0.285121330807052,-1.44355823483919,-0.825833092376688,-1.29090698247512,-1.31529316725515,0.279464469797131,0.413878078115626,0.39890141860935,0.508053060195588,0.427327477623898
"40","505021090",-0.885544886796958,0.200614072322948,-0.673833740224472,0.783403519038753,0.0566297605476396,0.342501766604616,0.371501306800917,0.497876384954125,0.5550546575656,0.524613275554597
"41","604021085",0.0420422091284511,1.08229089512125,0.756096805697663,1.36221052881748,1.29487228285645,0.338067678380959,0.379156432175484,0.607513762005542,0.626166851475943,0.574100048955294
"42","114011279",0.299273213286508,1.01374355740769,1.20817666950503,0.736129692568408,1.56449168798193,0.346002299152867,0.41422725399041,0.614980384193808,0.64413488630505,0.600054033391999
"43","503011033",0.301920769221156,-1.56014190971459,-1.67771883587171,-0.353738040977979,-1.11230753676973,0.320420287675549,0.560758931706464,0.429841102751355,0.591892973972216,0.530495392908382
"44","505031108",-0.0789658694658238,-0.487672168422134,0.0950136429051979,0.117034021478641,-0.386896966393209,0.240973517319338,0.322728064963088,0.370871826021257,0.425345895234981,0.385810504520524
"45","319031514",0.174893488556435,0.794626486714515,0.551622385614428,0.31781269899352,1.11194179519415,0.295977946830461,0.333891382544503,0.427341728756495,0.50927901516559,0.49130434663581
"46","121021577",-1.18150303522214,-1.02230224270485,-0.884194498547329,-0.141979650411095,-1.31499988068738,0.397602618178017,0.495774683568024,0.608392330628756,0.62275584181412,0.583748069787938
"47","404011095",-0.224367376810472,-0.631609943509991,-0.637286166123323,-0.262652605666817,0.203844562771778,0.24284774607522,0.305337249027125,0.347466069999976,0.42958658388489,0.387764187750535
"48","801071071",-0.321319399062818,-0.289634802177569,0.220780829386279,1.4666275265722,0.219077393635413,0.266481706608165,0.367397305878137,0.407018936601971,0.473903757993097,0.433899017661644
"49","601061035",-0.160097553713731,-0.307877643848013,-0.544587226874817,0.502090143832813,0.797619648583239,0.305405424532595,0.363618940256039,0.47930096784917,0.560901760410627,0.494705045575176
"50","307011176",0.617524969255252,0.547475879707194,0.162966780811812,1.15613430178615,0.316144586892194,0.299210373081444,0.346759570041325,0.510228558294316,0.581251908058519,0.510694411555611
"51","209031212",-0.106245271860723,-1.02613266059053,-1.16814400507248,-1.41189389742991,0.634802213679992,0.448924013181772,0.682495665936048,0.696737155739194,0.818101661866538,0.659808183486686
"52","111011212",0.861527242577407,-0.26031330581485,-0.732356729600178,-0.627132131450876,0.193546250381926,0.294182639359045,0.3772906786482,0.441428597219376,0.518647072776875,0.480514558285311
"53","314021390",-0.574081420836751,-0.466878278142626,0.656293111435919,0.968155099483827,-0.46120365638753,0.268612108882239,0.352890486752722,0.401478668638142,0.472475937026009,0.420783038827821
"54","801011008",-0.11255819457924,-0.336606798672517,-0.755993523050625,0.516843481645709,-0.270680260048441,0.262370056162702,0.361709380448245,0.404220263560308,0.478486723769637,0.42760773457837
"55","119011354",-1.93319936092857,0.17185458806676,1.38276162189579,-0.848207543431017,-0.396799302124664,0.323391744496772,0.302483278489794,0.509199405615839,0.49369472012296,0.441328333794344
"56","118021568",-1.03804773038121,-0.785773376470149,-0.671068933402138,-0.322517704167361,-2.10012754421372,0.303353554235383,0.403334735917824,0.41824083474792,0.49756124430928,0.471256792185787
"57","121021404",0.0385433550396107,-1.5811543463095,-0.815588591479523,-0.319885038505631,-0.149566186090369,0.283581925568648,0.484292398988054,0.419142102253496,0.514672834172845,0.46084365541798
"58","118021567",0.40404754647223,-0.037489756818256,-1.20621025117911,-0.2363900915769,-0.789335333731484,0.301177697134505,0.401979849445351,0.43132556358588,0.538033514667191,0.504408815469505
"59","112011236",0.999572551380836,0.903006211319971,-0.732441466553849,0.589612700288052,1.52726029899475,0.345332859740754,0.426241624281212,0.539855837714353,0.625782981763116,0.602525368725974
"60","801011016",-0.165754178583951,-1.20689038462232,-0.288681743410748,0.128572913857578,-0.694831623296877,0.225988499432375,0.348430086084416,0.337296843829604,0.41344453159931,0.359957321221609
"61","801071074",0.0290088139165158,-0.347358097664466,-0.0118783563895547,0.897408229172186,0.110839461605305,0.240450541908825,0.3420161081221,0.362876339858952,0.424427637830452,0.396574439934245
"62","604011077",-0.350163538499392,0.810864137601771,0.989735699079524,2.26536195704914,0.136577553224838,0.432722543516313,0.456304822893507,0.765971484678582,0.787695179719267,0.714000042070985
"63","119011572",-2.75705927567029,0.328697684520772,1.48345759551664,-0.544330437422739,-1.0641947824244,0.389210457059356,0.327414365409238,0.538177223407076,0.521327902669477,0.472859962729828
"64","209031211",-0.468577918126905,-0.356360749216589,0.118627432517077,-0.728557562190693,-0.108296188926242,0.381020697559835,0.522397426568566,0.639994192762236,0.702447297341793,0.585078316284692
"65","407021154",-0.565485571726508,0.132884441911819,0.670436807049946,1.558053903096,0.925192135441447,0.478284941630548,0.533919470753181,0.857616854332915,0.910106045226389,0.824476465604706
"66","801011002",-0.905994418337746,-0.402040527384629,-1.09611965525464,1.14267425086049,-2.16669810606413,0.338739106346776,0.462212388745527,0.4887935209093,0.591965131715991,0.510151383686907
"67","106021117",0.285450567625482,0.832247340136299,0.115779295065063,1.57603473449968,1.44938019825693,0.302503353138445,0.342723522543166,0.471403323963668,0.515456328136585,0.486903874299886
"68","505011077",-0.133633551272604,-0.658611741260242,-0.27797229742678,0.166475214972567,-0.95721957073048,0.262303371441875,0.347013111000553,0.387033064808218,0.426099230952337,0.414023680489544
"69","601051032",0.15460707848165,-0.695035345160164,-2.43321981441976,-1.99686590345865,-1.32974632421332,0.456731090150277,0.686536975253728,0.647304671952332,0.922435464834665,0.733959874370435
"70","111031222",0.499029273841339,-0.599476374386319,-0.101580367019185,0.350077802072341,-0.713277486085926,0.284781236701835,0.400173152500063,0.387550366998831,0.466687208547541,0.448421775237975
"71","203021042",0.262936312670364,-1.07466750887381,0.0157399153535625,-0.178558701413376,-0.500448992826157,0.269873255325896,0.425949134262476,0.383773455022985,0.476949556688569,0.424273774958928
"72","404011093",-0.673708117543356,-0.550630107008937,-0.856651441454848,0.237762485696128,-0.298318536378793,0.246938175646884,0.296678218447062,0.349951032103186,0.435136666682214,0.378122976196736
"73","124041466",0.205383524164566,-0.196018028045606,-0.378154896756837,0.134064307104206,0.282196725038542,0.273806575638761,0.34180340267394,0.376297302507069,0.467328548093933,0.458878292649649
"74","601051031",-0.118287244588024,-1.1458389029953,-1.8415592670017,-2.87845694235466,-1.76966421180323,0.5720513552776,0.825986076540229,0.932899380988718,1.139237737616,0.93099735763377
"75","602011038",0.57418942211092,-0.257682203589255,-1.79420226938472,-1.59354807819408,-0.665852195057411,0.426449720434492,0.581993117363647,0.70237109944601,0.845590616639407,0.708920257887749
"76","604021092",0.953900841682287,-0.109289179676133,-0.282473859828379,0.612680567012663,0.302107346666608,0.363201049454816,0.426473513504644,0.590371428600014,0.665982147957446,0.595405089160048
"77","121041413",0.913293052919868,-1.47201526383812,-2.43684446681482,-0.500638140072095,-1.18775852584638,0.300521726581988,0.446665493020549,0.380120967763008,0.540509325197735,0.483467013284894
"78","511041285",0.286709728763295,0.821532602083362,0.79851869581177,0.506970253766181,0.507603650212319,0.355372988453386,0.418115991938605,0.595505268573094,0.624755166050487,0.603686113839652
"79","122021420",0.637312599661296,-1.78479331720794,-1.56519316734552,-1.16308416554931,-0.730333708306089,0.331838237149985,0.585039538382332,0.446892082236395,0.567768389133675,0.582585004117296
"80","119031374",-1.19579488749861,-0.878646936505501,-0.465210263456616,-0.463124997448845,-1.2792284201934,0.307058026706868,0.385269275470908,0.45195642252876,0.519276543784552,0.459668345273858
"81","316061442",-0.0575140996250546,-0.362694729104806,0.218565849299041,-0.172951855244629,-0.0574981916170072,0.313187487141555,0.392933279958707,0.524588369556465,0.580901404573976,0.509337438685357
"82","312021351",0.424947840982598,0.498092320301612,1.10003764304166,-0.138699691975021,0.347311183419458,0.418783015418349,0.490109469197387,0.718929281517091,0.816448701671372,0.710933792630204
"83","313051380",0.15757896090897,0.395647923233049,-0.167701894351045,0.603157466409542,0.850780270457915,0.296291662463359,0.380977452202314,0.45068625674658,0.512497941695337,0.485461509358724
"84","304041103",0.149990481005316,-1.38906643676439,-0.908156209639044,-0.1103931479615,-1.01323418723074,0.25961042599743,0.421664690553451,0.342306341708389,0.45714733426867,0.395092265899014
"85","308031211",-1.01350451315864,0.580669091629011,1.50100872217987,0.577875200285029,0.0728702910134066,0.379701529381199,0.432759294054816,0.671949423704754,0.690037376250778,0.612222021365105
"86","214011375",0.76586408421248,0.55657881787391,-0.356078557100593,0.15086031018747,0.780691317390405,0.288417573193646,0.365320303938009,0.44197409399426,0.530749536285159,0.480095843724091
"87","211031451",-0.114060544818618,-0.511596498379853,-0.19174086753952,-0.299463064296395,-0.398365543709495,0.27018466891174,0.376544823621822,0.392675524710503,0.468264081298388,0.405565195549347
"88","304041098",0.0233398300866281,-0.067598070559495,-0.213660190523219,1.31878100980806,-0.957649977600745,0.29571395395773,0.371676056235542,0.405985973138017,0.503703971532171,0.43401812592819
"89","316021420",0.379623549053211,-0.281511057940987,0.347543721226823,0.429735321053528,-0.06359966839642,0.252059176161964,0.333789805010441,0.374162005482655,0.446324203474523,0.423426141346289
"90","121041415",0.918683915180057,-1.57002166074561,-2.48070267796992,-1.11057627737189,-1.30118764756337,0.277577879328431,0.454650948934309,0.350965102695856,0.50632884145219,0.484445758279941
"91","211011256",-0.698349020714691,-1.15484751409119,0.466518893014199,-0.510032891596831,-0.169853740671891,0.273035551899456,0.407922636090283,0.409921273741702,0.492584092494738,0.431064061391373
"92","507051186",0.272137607348318,0.595407678332149,0.789330935714675,0.874448956682449,0.872544567062202,0.34078839903042,0.388882994657741,0.56684099592485,0.559680444701119,0.560672717239839
"93","206061135",0.357966402144773,-1.06861535319462,-1.92904390663619,-0.243978551549439,-1.16841354633024,0.276069853142042,0.448011985730675,0.376844181499719,0.490895696055362,0.418828320085765
"94","210051249",-2.95851365685391,0.547906190675962,1.83669637572113,0.194331469514626,0.0398633496294073,0.471151755398898,0.497115489409494,0.714266826319621,0.765738465307469,0.661197439215518
"95","314021389",-0.416554369670366,-0.275122629186799,0.713370322929477,0.868522039898197,-0.289913890216973,0.271848404561881,0.340473171272847,0.386795656827952,0.45896141524174,0.40715230488115
"96","311041320",-0.304229941456668,-0.0251753157484193,0.933677667516905,0.219346667212852,-0.0393396432487072,0.303632637556848,0.365696594461519,0.432477852047946,0.50140739846967,0.453308584475822
"97","403021058",-0.688177252949713,-0.573714614255449,-0.662468411212516,0.436268944118823,-0.12607170829271,0.258926851124662,0.307137413618117,0.357014277212021,0.451273719650833,0.394950103315179
"98","126021500",-1.16640196305175,-1.11714398601508,-1.14249307866747,-0.373876491093809,-2.45042310845677,0.347433146490596,0.488959649304596,0.515801560613687,0.563058261171292,0.499250514436683
"99","308041529",0.173784188273678,0.330626527974725,0.844149335878901,0.114860832575263,0.152578939758663,0.363265504995304,0.41794702971451,0.604783658947263,0.696075124284022,0.598681151803298
"100","102011041",0.692907896658008,-1.09212644692534,0.202452875870997,-0.226770911553368,-0.402182082624818,0.265993663683262,0.431080971162272,0.38079617906982,0.470692344586427,0.44199337579958
"101","304021087",0.419710458821791,-1.36360398217641,-1.44182915338521,-1.15300757712733,-1.46877692042917,0.303681143212694,0.480159160856902,0.431144261985112,0.559646797087535,0.478038089667223
"102","602031058",0.586235035054181,-0.19930454572486,0.108794829671101,0.202982194453977,0.276167443415369,0.322995986267612,0.382148053233004,0.51029337652992,0.585479438426448,0.52904109088987
"103","317011454",-0.562201638566564,0.812148691743993,0.51885196508611,0.311644385239852,-0.106366776753638,0.406120966740712,0.447013258810308,0.662640069132215,0.692910832560343,0.631144305246888
"104","801011006",-0.42334061090762,-0.927634301643454,0.385102107427568,1.09513181026539,0.153219514893434,0.258115029125698,0.380435048217079,0.413143686340591,0.475551287270238,0.417156451482255
"105","801051058",0.225860002386899,-1.06211528964336,-1.20536579044901,0.643634197639936,-1.34290385835317,0.268406110401332,0.383266755477667,0.387764592109175,0.489576001788548,0.413625299469663
"106","304041101",0.224907245485865,-0.492887303640803,-0.272368795247036,0.474338721694086,-0.84670992292295,0.262353928923629,0.359155882398035,0.362125384458615,0.45233553264192,0.411966126141569
"107","602021054",0.218878731048556,0.607605658703582,0.965309305976708,0.388931488545686,0.943068694877342,0.303083264000166,0.328600224299388,0.560472360133315,0.568955910988848,0.510291575082664
"108","128021538",0.247804706941908,-0.683106372856023,-0.426227304715066,-0.222928617563694,-0.659710510932047,0.274275316153114,0.37887630821288,0.389902891231807,0.492277093695057,0.43573368362672
"109","702011046",0.614562116268255,0.653443987884252,-0.795552320600449,0.700514519595554,-0.321024748454919,0.420751443243496,0.513564584841467,0.699390916576032,0.828835570436041,0.716040185791907
"110","801101135",-0.512904320686183,-0.895972551255492,-1.07623436537527,1.29521808088356,-0.585235306196151,0.310357409502932,0.465317688401497,0.435088399836308,0.549164665723135,0.471589201176843
"111","109011176",-0.364342841056487,0.823424637955061,1.40023276985927,1.20383893402526,0.959115295846247,0.380714623991573,0.406281389206189,0.648702942976125,0.661972619186231,0.591379375904748
"112","210031239",-0.806168226385409,-0.230758345232723,-0.132349146199595,-0.422380344673647,-1.0841626318242,0.247927191790869,0.298877175532569,0.351343163471407,0.416893894935912,0.370344519769621
"113","210031237",-1.95626025613862,0.449910969211093,0.912014101258115,-0.836864825039647,-0.436902464982822,0.344574398725561,0.326927661593634,0.516136569721673,0.543633319131181,0.46750227373723
"114","701011007",0.447506899411941,-0.94849183286534,-0.706405961974981,-1.40052426655528,-0.777534609662546,0.520262626774867,0.719368881052072,0.844453175103461,1.0042600144072,0.825344236802859
"115","403011056",0.465750630832282,-0.879281761972078,-0.603720111928413,-0.600604153082292,-0.693692817107432,0.282477186114846,0.375867292095176,0.405010065765371,0.488324593392031,0.433346675473199
"116","102011040",0.787287405104715,0.354824858098681,-0.661606788371525,0.234336195559448,0.661090507473653,0.297679613744463,0.349262268845553,0.437163289366028,0.499100415147668,0.479571293013323
"117","118011344",0.105134232473013,-1.46450996678772,-2.00572819820031,-0.84667686693632,-1.84536733534563,0.280482575053429,0.475733344655483,0.345596433455233,0.476634837402766,0.492486684688228
"118","604021087",0.112296899588828,0.815455040316196,1.0905318632054,1.38295312333246,1.59820242412828,0.333131522367345,0.376821988532401,0.596778426214362,0.622690361496461,0.55958164632718
"119","801051053",-1.08410989456812,-1.35249370114576,-2.3099132936297,1.37521066405827,-3.34840173085205,0.669505507571297,0.953248493158353,0.975608288581139,1.1910592466731,0.995889626577484
"120","216031416",-0.438024333244198,0.373936567434878,-0.227366115304654,-0.06483356947001,0.740290246211729,0.372180045835156,0.413510293457394,0.631238516979342,0.679763171545989,0.617936271105578
"121","801071082",0.329977833147712,-0.44389228852836,-0.515225303795382,0.410575044335687,-0.29155649436201,0.244407318597182,0.365989025080848,0.355848974014343,0.429986695313365,0.411024346949908
"122","310011273",-0.821766033606549,-0.200892945254125,0.401508408141876,0.465524315385541,-0.539903561033876,0.258675706291172,0.325471548451716,0.383947370192078,0.465647463705252,0.415408865712079
"123","203021047",0.408964615564788,0.643266610981003,-0.605523458888234,0.13735291461843,1.03601592964492,0.307047247655602,0.338764476914194,0.429831849115284,0.489156867756562,0.472447512735888
"124","206031114",-0.187476488352725,-0.883719980677526,-0.239349091272653,-0.528730595747692,-0.857971428562942,0.231365614445649,0.349548084260491,0.347826011319373,0.416135258244149,0.361431946661855
"125","212041317",-2.89893130740789,0.43201668217076,1.23419771636027,-0.604643352329186,-0.721905538620518,0.492672409163102,0.376578833997421,0.595852244103163,0.633525729890741,0.508168912206706
"126","118021564",-1.38465100297083,-0.916095593010073,-1.00484020118065,0.388828243730567,-3.07248327137112,0.480726427386726,0.641045771832976,0.685925275074632,0.824392844799503,0.72634384240036
"127","307021183",-0.457910998757454,0.086252999968458,0.39919474121286,-0.143235084725165,0.321069750049679,0.301100975904423,0.347143049544556,0.478342958275155,0.546572356793524,0.469748337210283
"128","212041460",-2.53195083578435,0.429561975066848,1.34583525148791,-0.194207569192688,-0.147724264315889,0.44066894130169,0.369539760010969,0.582749505069304,0.590028552274002,0.513945243505225
"129","601011002",-0.778497453413637,-0.257017369562238,-0.152474402623273,1.39023336600133,0.762907245581317,0.47009785079501,0.584490666626685,0.834902591664576,0.889387284755334,0.775476826531541
"130","801011003",-0.921983801269668,-1.33121821249641,-1.49681912339787,1.45408104656073,-1.99677932088376,0.436814683974123,0.639094142059075,0.62856474550147,0.762221763152459,0.660716572835285
"131","505011078",0.706219392618473,-1.43347996171125,-0.194820021321886,-0.701992163289053,-0.416587320583043,0.252598933394094,0.389402731023841,0.375015975046989,0.475156972585629,0.407698437219751
"132","401051019",0.0239352580345769,-0.931815732485413,-0.798241789324093,-0.175452377750032,-1.22251047383758,0.252577831781033,0.363001070493,0.373115257381337,0.447713682035075,0.386241724660719
"133","126021497",-0.924900633882409,-1.22757556602983,-0.746379798488401,-0.799011078855016,-1.81767403336006,0.304495696439398,0.44337616394798,0.444157695136088,0.508291825051973,0.440767565099092
"134","303051076",-1.05426621009625,0.887817886730225,1.27519198487884,1.03173219173539,-0.000346484463899204,0.316737708295263,0.31767789770311,0.51479496063169,0.50672373333744,0.450255193489337
"135","312011337",-0.0496190904450423,0.731968216595672,1.47267832640508,0.695489478219046,0.344236621305294,0.295667233886956,0.317827134819866,0.530240368182638,0.543274890587401,0.4783392533209
"136","801051057",0.430288796194971,-0.445127748701189,-1.55016284655574,0.439480458827125,-1.52533514702153,0.257012877471809,0.357394751425836,0.376218598511568,0.471698355540331,0.407361925105613
"137","211011251",-0.0787155092764383,0.192630710643012,-0.184938322270428,-0.0145694022604861,0.414070336924613,0.267705898411959,0.358008521054649,0.422349122725498,0.48832322316803,0.432758472682992
"138","119021363",-2.2769469910282,-0.195733016269151,0.766336508488196,-0.0309302451979377,-0.812831175220722,0.390461596466151,0.376210006690497,0.57379250244706,0.567988930939341,0.537742304943383
"139","601041024",-0.339788146382944,-0.665600597677833,-0.416479345985887,-0.0734868520127234,0.000188148181957813,0.329787185428206,0.465141991061006,0.542483144262263,0.611956240993346,0.527081263683468
"140","101041021",1.32483659292887,0.0935239252939393,-0.699886791903252,-0.276792790286179,0.817270176504428,0.354375395637741,0.453160952805348,0.569844297860961,0.678130737135702,0.621881285157023
"141","801041046",-0.625041506988669,-1.00718177816426,0.204725719649133,1.10427270075513,-0.315474648617506,0.275127871905911,0.431522794393655,0.391987403410877,0.482922601924797,0.454402389856723
"142","506041137",-0.290841757808576,-0.12205379083176,0.121476444840295,0.144790998539117,-0.15199959197195,0.250717430199395,0.300046066652394,0.376955910907818,0.452644196028489,0.407590383407188
"143","319011497",0.0747825478918071,0.831680968476892,1.39985304941388,0.0283992611455639,0.637161099688265,0.336344237896677,0.394961987610661,0.596936464217235,0.617559112836582,0.585671821887951
"144","109011175",0.889480076276955,0.648616703297021,0.458915923398898,0.161953686848684,1.73399316243768,0.327464182479272,0.388991610633283,0.508609799559548,0.59088690613442,0.536172829262615
"145","208021176",-0.676710210286772,-0.639099416450488,-0.862915969194123,-0.121508426573379,-1.52701101105166,0.287504749951025,0.375680878605872,0.392539007503921,0.479076831741434,0.428103783967288
"146","121011398",-0.945824147774686,-1.09307779904761,-1.2120036073611,-0.441825046189344,-2.15312749827009,0.346204466390871,0.477024322800117,0.496101080780576,0.555557837417275,0.53287055214276
"147","119031371",-0.271047105980249,-1.48631882106362,-0.2477863759204,-0.848868226109293,-1.05238641579838,0.262444763991077,0.40672900778256,0.386412655229313,0.474338590441876,0.43196513088156
"148","406011133",0.179337174642484,0.641631154219518,-0.110564467158959,1.85582658917288,0.998363354768505,0.330094491065319,0.366710606555523,0.529290553035847,0.592479535050746,0.552117241274501
"149","208031193",0.312912941363136,-0.943391091767797,-0.233786537448437,-0.409333432562743,-0.176803525905618,0.24317466275328,0.37072323585601,0.344546642535329,0.432813412871947,0.401311346678047
"150","212031300",-0.835326143518418,0.78798770150449,0.21872184923162,0.730428774240315,1.54336209866388,0.293966364639206,0.32806652991116,0.435740140899795,0.481228357440246,0.461624260909025
"151","305031121",0.834333717569955,-0.958075041199806,-0.757357798073358,-0.790495591357728,-1.21379770436202,0.284257753914446,0.433933637113076,0.40490876252301,0.490600066194344,0.467162719136625
"152","317011448",-1.45423715152654,0.197918419506091,2.03431736841138,-0.238231072266827,-1.02729086308225,0.679645098993528,0.682067006331207,1.25729750775375,1.18657741798473,1.03125633290288
"153","104021085",0.427234774127413,0.804297152959895,-0.644728953367248,0.136046668581776,0.892832289830547,0.312217502684493,0.37927707934373,0.499417650106969,0.557470484589506,0.513827531522089
